uid,sex,age,question_de,PA_08,PA_02,PA_09,PA_06,PA_01,MT_07,MT_04,MT_02,MT_05,MT_01,PA_04,MT_03,MT_06,PA_07,PA_03,PA_05
5299,2,18,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,2,,,,,
5299,2,18,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,4,,,,,,,
5299,2,18,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,3,,,,,,,,,,,,
5299,2,18,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,3,,
5299,2,18,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,3,,,
5299,2,18,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
5299,2,18,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
5299,2,18,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
5299,2,18,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,3,,,,,,,,,,,,,
5299,2,18,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
5299,2,18,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",5,,,,,,,,,,,,,,,
5299,2,18,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
52992,2,18,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,1,,,,,
52992,2,18,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
52992,2,18,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,3,,,
52992,2,18,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
52992,2,18,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,2,,,,,,,,,,,,
52992,2,18,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,2,,,,,,,,,,,,,
52992,2,18,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,4,,,,,,,
52992,2,18,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,3,,
52992,2,18,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
52992,2,18,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,4,,,,,,
52992,2,18,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
52992,2,18,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,,,,,,,,,,,,,,,
52992,2,18,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
52992,2,18,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,2,
52992,2,18,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
52992,2,18,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,1,,,,
5407,2,25,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
5407,2,25,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
5407,2,25,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,2,,,
5407,2,25,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,4,
5407,2,25,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
5407,2,25,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,6,,,,,
5407,2,25,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,6,,,,,,,,,,,,
5407,2,25,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,5,,,,,,,,,,,,,
5407,2,25,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,6,,,,,,,,,,,
5407,2,25,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5407,2,25,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,6,,,,,,,,,
5407,2,25,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
5407,2,25,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
5407,2,25,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,5,,,,,,,
5407,2,25,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,5,,,,,,
5407,2,25,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,6,,,,,,,,
5440,2,29,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
5440,2,29,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
5440,2,29,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,6,,,,,,,,,
5440,2,29,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,5,,,,,,,,,,,,,
5440,2,29,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
5440,2,29,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,4,,,,,,,
5440,2,29,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,4,,,,,,,,,,,,
5440,2,29,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
5440,2,29,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
5440,2,29,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,2,,,,,,
5440,2,29,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,3,,,,,,,,,,,
5440,2,29,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,,,,,,,,,,,,,,,
5440,2,29,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,4,
5440,2,29,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,5,,,,
5440,2,29,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,4,,,
5440,2,29,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,4,,,,,,,,,,
