"rown","ID","condition","genre","prime_order","probe","wm","wm_response","confidence","question_n","question","rating","mean_rating","open_text","final_eval","knew_piece","EXPRA","sex","age","exp_inf","rep_exp"
3256,"5095","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"XXXXX",1,25,"2","0"
3257,"5095","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"XXXXX",1,25,"2","0"
3258,"5095","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"XXXXX",1,25,"2","0"
3259,"5095","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"XXXXX",1,25,"2","0"
3262,"5095","low","classical",2,"YQGNSXCL","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"XXXXX",1,25,"0","1"
3263,"5095","low","classical",2,"YQGNSXCL","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"XXXXX",1,25,"0","1"
3264,"5095","low","classical",2,"YQGNSXCL","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"XXXXX",1,25,"0","1"
3265,"5095","low","classical",2,"YQGNSXCL","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"XXXXX",1,25,"0","1"
3268,"5095","high","classical",2,"HBRTVNPC","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"XXXXX",1,25,"1","2"
3269,"5095","high","classical",2,"HBRTVNPC","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"XXXXX",1,25,"1","2"
3270,"5095","high","classical",2,"HBRTVNPC","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"XXXXX",1,25,"1","2"
3271,"5095","high","classical",2,"HBRTVNPC","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"XXXXX",1,25,"1","2"
3277,"5119","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,1,NA,2,20,"2","0"
3278,"5119","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,1,NA,2,20,"2","0"
3279,"5119","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,1,NA,2,20,"2","0"
3280,"5119","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,NA,2,20,"2","0"
3283,"5119","low","rock",2,"GYWLNPHM","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,NA,2,20,"0","1"
3284,"5119","low","rock",2,"GYWLNPHM","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,NA,2,20,"0","1"
3285,"5119","low","rock",2,"GYWLNPHM","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,1,NA,2,20,"0","1"
3286,"5119","low","rock",2,"GYWLNPHM","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,1,NA,2,20,"0","1"
3289,"5119","high","rock",2,"LXZNFMHY","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,NA,2,20,"1","2"
3290,"5119","high","rock",2,"LXZNFMHY","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,NA,2,20,"1","2"
3291,"5119","high","rock",2,"LXZNFMHY","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","7","",NA,1,NA,2,20,"1","2"
3292,"5119","high","rock",2,"LXZNFMHY","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,NA,2,20,"1","2"
3298,"5119","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,NA,2,20,"2","0"
3299,"5119","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,NA,2,20,"2","0"
3300,"5119","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,NA,2,20,"2","0"
3301,"5119","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,NA,2,20,"2","0"
3304,"5119","low","classical",2,"YQGNSXCL","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,NA,2,20,"0","1"
3305,"5119","low","classical",2,"YQGNSXCL","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,NA,2,20,"0","1"
3306,"5119","low","classical",2,"YQGNSXCL","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,NA,2,20,"0","1"
3307,"5119","low","classical",2,"YQGNSXCL","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,NA,2,20,"0","1"
3310,"5119","high","classical",2,"HBRTVNPC","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,NA,2,20,"1","2"
3311,"5119","high","classical",2,"HBRTVNPC","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,NA,2,20,"1","2"
3312,"5119","high","classical",2,"HBRTVNPC","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,NA,2,20,"1","2"
3313,"5119","high","classical",2,"HBRTVNPC","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,NA,2,20,"1","2"
3319,"5122","baseline","rock",2,"CMFSJBNR","1","CMFSJBMR",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"XXXXX",1,19,"2","0"
3320,"5122","baseline","rock",2,"CMFSJBNR","1","CMFSJBMR",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"XXXXX",1,19,"2","0"
3321,"5122","baseline","rock",2,"CMFSJBNR","1","CMFSJBMR",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"XXXXX",1,19,"2","0"
3322,"5122","baseline","rock",2,"CMFSJBNR","1","CMFSJBMR",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","4","6","",NA,1,"XXXXX",1,19,"2","0"
3325,"5122","low","rock",2,"GYWLNPHM","1","GYHWRFHR",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,1,"XXXXX",1,19,"0","1"
3326,"5122","low","rock",2,"GYWLNPHM","1","GYHWRFHR",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","5","",NA,1,"XXXXX",1,19,"0","1"
3327,"5122","low","rock",2,"GYWLNPHM","1","GYHWRFHR",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","5","",NA,1,"XXXXX",1,19,"0","1"
3328,"5122","low","rock",2,"GYWLNPHM","1","GYHWRFHR",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","3","5","",NA,1,"XXXXX",1,19,"0","1"
3331,"5122","high","rock",2,"LXZNFMHY","1","RXZNFMHY",3,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,1,"XXXXX",1,19,"1","2"
3332,"5122","high","rock",2,"LXZNFMHY","1","RXZNFMHY",3,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","5","",NA,1,"XXXXX",1,19,"1","2"
3333,"5122","high","rock",2,"LXZNFMHY","1","RXZNFMHY",3,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","5","",NA,1,"XXXXX",1,19,"1","2"
3334,"5122","high","rock",2,"LXZNFMHY","1","RXZNFMHY",3,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","3","5","",NA,1,"XXXXX",1,19,"1","2"
3340,"5122","baseline","classical",2,"TBHNLXMZ","1","TBHNLXMZ",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,2,"XXXXX",1,19,"2","0"
3341,"5122","baseline","classical",2,"TBHNLXMZ","1","TBHNLXMZ",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"XXXXX",1,19,"2","0"
3342,"5122","baseline","classical",2,"TBHNLXMZ","1","TBHNLXMZ",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"XXXXX",1,19,"2","0"
3343,"5122","baseline","classical",2,"TBHNLXMZ","1","TBHNLXMZ",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"XXXXX",1,19,"2","0"
3346,"5122","low","classical",2,"YQGNSXCL","1","GYCNSXCL",3,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,2,"XXXXX",1,19,"0","1"
3347,"5122","low","classical",2,"YQGNSXCL","1","GYCNSXCL",3,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"XXXXX",1,19,"0","1"
3348,"5122","low","classical",2,"YQGNSXCL","1","GYCNSXCL",3,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"XXXXX",1,19,"0","1"
3349,"5122","low","classical",2,"YQGNSXCL","1","GYCNSXCL",3,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"XXXXX",1,19,"0","1"
3352,"5122","high","classical",2,"HBRTVNPC","1","HBRTVNPC",3,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"XXXXX",1,19,"1","2"
3353,"5122","high","classical",2,"HBRTVNPC","1","HBRTVNPC",3,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"XXXXX",1,19,"1","2"
3354,"5122","high","classical",2,"HBRTVNPC","1","HBRTVNPC",3,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"XXXXX",1,19,"1","2"
3355,"5122","high","classical",2,"HBRTVNPC","1","HBRTVNPC",3,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"XXXXX",1,19,"1","2"
3361,"5128","baseline","rock",2,"CMFSJBNR","1","CMFSJBNR",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","4","",NA,1,"XXXXX",2,18,"2","0"
3362,"5128","baseline","rock",2,"CMFSJBNR","1","CMFSJBNR",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","4","",NA,1,"XXXXX",2,18,"2","0"
3363,"5128","baseline","rock",2,"CMFSJBNR","1","CMFSJBNR",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","3","4","",NA,1,"XXXXX",2,18,"2","0"
3364,"5128","baseline","rock",2,"CMFSJBNR","1","CMFSJBNR",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","3","4","",NA,1,"XXXXX",2,18,"2","0"
3367,"5128","low","rock",2,"GYWLNPHM","1","GYWLNPHM",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,1,"XXXXX",2,18,"0","1"
3368,"5128","low","rock",2,"GYWLNPHM","1","GYWLNPHM",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","5","",NA,1,"XXXXX",2,18,"0","1"
3369,"5128","low","rock",2,"GYWLNPHM","1","GYWLNPHM",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","5","",NA,1,"XXXXX",2,18,"0","1"
3370,"5128","low","rock",2,"GYWLNPHM","1","GYWLNPHM",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","5","",NA,1,"XXXXX",2,18,"0","1"
3373,"5128","high","rock",2,"LXZNFMHY","1","LXZNFMHY",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,1,"XXXXX",2,18,"1","2"
3374,"5128","high","rock",2,"LXZNFMHY","1","LXZNFMHY",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","6","",NA,1,"XXXXX",2,18,"1","2"
3375,"5128","high","rock",2,"LXZNFMHY","1","LXZNFMHY",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"XXXXX",2,18,"1","2"
3376,"5128","high","rock",2,"LXZNFMHY","1","LXZNFMHY",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"XXXXX",2,18,"1","2"
3382,"5128","baseline","classical",2,"TBHNLXMZ","1","TBHNLXMZ",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,3,"XXXXX",2,18,"2","0"
3383,"5128","baseline","classical",2,"TBHNLXMZ","1","TBHNLXMZ",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","7","",NA,3,"XXXXX",2,18,"2","0"
3384,"5128","baseline","classical",2,"TBHNLXMZ","1","TBHNLXMZ",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,3,"XXXXX",2,18,"2","0"
3385,"5128","baseline","classical",2,"TBHNLXMZ","1","TBHNLXMZ",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,3,"XXXXX",2,18,"2","0"
3388,"5128","low","classical",2,"YQGNSXCL","1","YQGNSXCL",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,3,"XXXXX",2,18,"0","1"
3389,"5128","low","classical",2,"YQGNSXCL","1","YQGNSXCL",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,3,"XXXXX",2,18,"0","1"
3390,"5128","low","classical",2,"YQGNSXCL","1","YQGNSXCL",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,3,"XXXXX",2,18,"0","1"
3391,"5128","low","classical",2,"YQGNSXCL","1","YQGNSXCL",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","6","",NA,3,"XXXXX",2,18,"0","1"
3394,"5128","high","classical",2,"HBRTVNPC","1","HBRTLNPC",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,3,"XXXXX",2,18,"1","2"
3395,"5128","high","classical",2,"HBRTVNPC","1","HBRTLNPC",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,3,"XXXXX",2,18,"1","2"
3396,"5128","high","classical",2,"HBRTVNPC","1","HBRTLNPC",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,3,"XXXXX",2,18,"1","2"
3397,"5128","high","classical",2,"HBRTVNPC","1","HBRTLNPC",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","7","",NA,3,"XXXXX",2,18,"1","2"
3403,"5146","baseline","classical",1,"GTVXCRHS","1","GTVRCHSX",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,2,"XXXXX",2,18,"2","0"
3404,"5146","baseline","classical",1,"GTVXCRHS","1","GTVRCHSX",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,2,"XXXXX",2,18,"2","0"
3405,"5146","baseline","classical",1,"GTVXCRHS","1","GTVRCHSX",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,2,"XXXXX",2,18,"2","0"
3406,"5146","baseline","classical",1,"GTVXCRHS","1","GTVRCHSX",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,2,"XXXXX",2,18,"2","0"
3409,"5146","high","classical",1,"HZSCMJPR","1","HZSCMJPR",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"XXXXX",2,18,"1","1"
3410,"5146","high","classical",1,"HZSCMJPR","1","HZSCMJPR",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","6","",NA,2,"XXXXX",2,18,"1","1"
3411,"5146","high","classical",1,"HZSCMJPR","1","HZSCMJPR",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"XXXXX",2,18,"1","1"
3412,"5146","high","classical",1,"HZSCMJPR","1","HZSCMJPR",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"XXXXX",2,18,"1","1"
3415,"5146","low","classical",1,"PLBCWYZN","1","PLCBWYZN",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"XXXXX",2,18,"0","2"
3416,"5146","low","classical",1,"PLBCWYZN","1","PLCBWYZN",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","6","",NA,2,"XXXXX",2,18,"0","2"
3417,"5146","low","classical",1,"PLBCWYZN","1","PLCBWYZN",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,2,"XXXXX",2,18,"0","2"
3418,"5146","low","classical",1,"PLBCWYZN","1","PLCBWYZN",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"XXXXX",2,18,"0","2"
3424,"5146","baseline","rock",1,"RCYMGWBS","1","RCYMWBLS",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"XXXXX",2,18,"2","0"
3425,"5146","baseline","rock",1,"RCYMGWBS","1","RCYMWBLS",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,2,"XXXXX",2,18,"2","0"
3426,"5146","baseline","rock",1,"RCYMGWBS","1","RCYMWBLS",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,2,"XXXXX",2,18,"2","0"
3427,"5146","baseline","rock",1,"RCYMGWBS","1","RCYMWBLS",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,2,"XXXXX",2,18,"2","0"
3430,"5146","high","rock",1,"GDRXBZYH","1","GZSCXLYH",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,2,"XXXXX",2,18,"1","1"
3431,"5146","high","rock",1,"GDRXBZYH","1","GZSCXLYH",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,2,"XXXXX",2,18,"1","1"
3432,"5146","high","rock",1,"GDRXBZYH","1","GZSCXLYH",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"XXXXX",2,18,"1","1"
3433,"5146","high","rock",1,"GDRXBZYH","1","GZSCXLYH",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"XXXXX",2,18,"1","1"
3436,"5146","low","rock",1,"QNVFYBLT","1","QNVFYBLT",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,2,"XXXXX",2,18,"0","2"
3437,"5146","low","rock",1,"QNVFYBLT","1","QNVFYBLT",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,2,"XXXXX",2,18,"0","2"
3438,"5146","low","rock",1,"QNVFYBLT","1","QNVFYBLT",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,2,"XXXXX",2,18,"0","2"
3439,"5146","low","rock",1,"QNVFYBLT","1","QNVFYBLT",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,2,"XXXXX",2,18,"0","2"
3445,"5158","baseline","rock",1,"RCYMGWBS","1","RCMYT",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","5","",NA,3,"XXXXX",2,18,"2","0"
3446,"5158","baseline","rock",1,"RCYMGWBS","1","RCMYT",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","5","",NA,3,"XXXXX",2,18,"2","0"
3447,"5158","baseline","rock",1,"RCYMGWBS","1","RCMYT",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","3","5","",NA,3,"XXXXX",2,18,"2","0"
3448,"5158","baseline","rock",1,"RCYMGWBS","1","RCMYT",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","4","5","",NA,3,"XXXXX",2,18,"2","0"
3451,"5158","high","rock",1,"GDRXBZYH","1","GDRYH",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","5","",NA,3,"XXXXX",2,18,"1","1"
3452,"5158","high","rock",1,"GDRXBZYH","1","GDRYH",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","5","",NA,3,"XXXXX",2,18,"1","1"
3453,"5158","high","rock",1,"GDRXBZYH","1","GDRYH",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","3","5","",NA,3,"XXXXX",2,18,"1","1"
3454,"5158","high","rock",1,"GDRXBZYH","1","GDRYH",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","5","",NA,3,"XXXXX",2,18,"1","1"
3457,"5158","low","rock",1,"QNVFYBLT","1","QNVYLT",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","5","",NA,3,"XXXXX",2,18,"0","2"
3458,"5158","low","rock",1,"QNVFYBLT","1","QNVYLT",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","5","",NA,3,"XXXXX",2,18,"0","2"
3459,"5158","low","rock",1,"QNVFYBLT","1","QNVYLT",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","3","5","",NA,3,"XXXXX",2,18,"0","2"
3460,"5158","low","rock",1,"QNVFYBLT","1","QNVYLT",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","5","",NA,3,"XXXXX",2,18,"0","2"
3466,"5158","baseline","classical",1,"GTVXCRHS","1","GTVXS",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,3,"XXXXX",2,18,"2","0"
3467,"5158","baseline","classical",1,"GTVXCRHS","1","GTVXS",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,3,"XXXXX",2,18,"2","0"
3468,"5158","baseline","classical",1,"GTVXCRHS","1","GTVXS",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,3,"XXXXX",2,18,"2","0"
3469,"5158","baseline","classical",1,"GTVXCRHS","1","GTVXS",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,3,"XXXXX",2,18,"2","0"
3472,"5158","high","classical",1,"HZSCMJPR","1","HZSCNJPR",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,3,"XXXXX",2,18,"1","1"
